Date,Open,High,Low,Close,Adj Close,Volume
1988-04-04,13.26613712,13.529953,13.0023222,13.41688919,8.546129227,1224800
1988-04-05,13.49226475,13.529953,13.11538601,13.26613712,8.450102806,986300
1988-04-06,13.41688919,13.9822073,13.19076157,13.94452,8.882217407,1666600
1988-04-07,14.01989555,14.28371048,13.86914349,13.86914349,8.834200859,1201300
1988-04-08,13.94452,14.47214985,13.90683174,14.47214985,9.218300819,1254300
1988-04-11,14.24602222,14.73596478,14.24602222,14.73596478,9.386342049,1886800
1988-04-12,14.73596478,14.73596478,14.5098381,14.62290192,9.314320564,1015200
1988-04-13,14.62290192,14.69827747,14.17064667,14.5098381,9.242306709,1871600
1988-04-14,14.01989555,14.77365303,13.9822073,14.13295937,9.002242088,4709700
1988-04-15,14.17064667,14.32139874,13.71839237,14.05758286,8.95423317,3416200
1988-04-18,13.9822073,14.17064667,13.75607967,14.09527111,8.978236198,1787000
1988-04-19,14.32139874,14.5098381,14.17064667,14.20833492,9.050253868,2328600
1988-04-20,14.24602222,14.28371048,13.86914349,14.05758286,8.95423317,1768100
1988-04-21,13.9822073,14.28371048,13.60532856,13.79376793,8.786190033,4411200
1988-04-22,13.90683174,14.05758286,13.68070412,14.05758286,8.95423317,1298100
1988-04-25,14.09527111,14.32139874,13.90683174,14.20833492,9.050253868,1048000
1988-04-26,14.20833492,14.5098381,14.13295937,14.5098381,9.242306709,1339200
1988-04-27,14.39677429,14.9244051,14.35908604,14.81134129,9.434354782,3191600
1988-04-28,14.66058922,14.73596478,14.47214985,14.5098381,9.242306709,1546900
1988-04-29,14.47214985,14.47214985,14.20833492,14.32139874,9.122275352,1247700
1988-05-02,14.47214985,14.77365303,14.32139874,14.77365303,9.410342216,1151800
1988-05-03,14.84902859,14.9244051,14.66058922,14.88671684,9.482369423,1708400
1988-05-04,14.88671684,14.88671684,14.58521366,14.62290192,9.314320564,1173100
1988-05-05,14.58521366,14.77365303,14.35908604,14.77365303,9.410342216,1246400
1988-05-06,14.73596478,14.99978065,14.47214985,14.5098381,9.242306709,1204600
1988-05-09,14.54752541,14.66058922,14.35908604,14.66058922,9.338329315,1012200
1988-05-10,14.58521366,14.66058922,14.24602222,14.39677429,9.170284271,1348800
1988-05-11,14.20833492,14.20833492,13.94452,13.94452,8.882217407,2126600
1988-05-12,13.9822073,14.09527111,13.60532856,13.68070412,8.714172363,1022100
1988-05-13,14.01989555,14.05758286,13.90683174,14.05758286,8.95423317,1072900
1988-05-16,14.13295937,14.47214985,14.05758286,14.47214985,9.218300819,538600
1988-05-17,14.62290192,14.66058922,14.17064667,14.32139874,9.122275352,1714400
1988-05-18,14.17064667,14.24602222,13.94452,14.05758286,8.95423317,1955800
1988-05-19,13.9822073,14.01989555,13.64301682,13.86914349,8.834200859,1756500
1988-05-20,13.86914349,14.01989555,13.75607967,13.90683174,8.858206749,888500
1988-05-23,13.90683174,13.90683174,13.64301682,13.79376793,8.786190033,924000
1988-05-24,13.86914349,14.24602222,13.79376793,14.20833492,9.050253868,905100
1988-05-25,14.24602222,14.24602222,13.9822073,14.05758286,8.95423317,1521700
1988-05-26,13.94452,14.05758286,13.86914349,13.86914349,8.834200859,926300
1988-05-27,13.83145618,13.83145618,13.75607967,13.79376793,8.786190033,1079200
1988-05-31,13.83145618,14.32139874,13.75607967,14.28371048,9.098265648,1273900
1988-06-01,14.39677429,14.77365303,14.24602222,14.54752541,9.266314507,1996600
1988-06-02,14.47214985,14.69827747,14.43446255,14.5098381,9.242306709,1266600
1988-06-03,14.62290192,14.69827747,14.43446255,14.62290192,9.314320564,790000
1988-06-06,14.58521366,14.99978065,14.58521366,14.99978065,9.554380417,2967100
1988-06-07,14.9620924,15.22590828,14.88671684,15.07515621,9.60239315,6722300
1988-06-08,15.15053177,15.52741051,15.03746796,15.48972321,9.866462708,4577000
1988-06-09,15.30128384,15.56509876,15.26359558,15.45203495,9.842453957,4212200
1988-06-10,15.37665939,15.56509876,15.37665939,15.45203495,9.842453957,1670900
1988-06-13,15.33897114,15.33897114,15.22590828,15.22590828,9.79963398,1371100
1988-06-14,15.37665939,15.71585083,15.37665939,15.52741051,9.993686676,6460200
1988-06-15,15.48972321,15.56509876,15.37665939,15.52741051,9.993686676,1899800
1988-06-16,15.45203495,15.52741051,15.37665939,15.45203495,9.945175171,1355800
1988-06-17,15.48972321,15.64047432,15.41434765,15.56509876,10.01794147,1977000
1988-06-20,15.48972321,15.48972321,15.33897114,15.33897114,9.872404099,957500
1988-06-21,15.48972321,15.97966576,15.41434765,15.9419775,10.26051235,2138600
1988-06-22,16.20579338,16.31885719,16.13041687,16.24348068,10.45456314,3800600
1988-06-23,16.24348068,16.28116798,16.09272957,16.16810417,10.40604973,1679900
1988-06-24,16.20579338,16.24348068,15.9419775,15.97966576,10.28476143,1249700
1988-06-27,16.01735306,16.05504227,15.79122639,15.9042902,10.23625469,1120300
1988-06-28,16.01735306,16.28116798,15.97966576,16.28116798,10.4788208,1682200
1988-06-29,16.31885719,16.46960831,16.20579338,16.28116798,10.4788208,1984700
1988-06-30,16.20579338,16.31885719,15.97966576,16.31885719,10.50307655,2042400
1988-07-01,16.28116798,16.43192101,16.13041687,16.20579338,10.4303093,1178400
1988-07-05,15.97966576,16.16810417,15.9419775,16.13041687,10.38179111,1397900
1988-07-06,16.13041687,16.13041687,15.52741051,15.75353813,10.13922882,1296100
1988-07-07,15.67816257,15.82891369,15.52741051,15.75353813,10.13922882,1607200
1988-07-08,15.67816257,15.82891369,15.45203495,15.45203495,9.945175171,1172400
1988-07-11,15.45203495,15.64047432,15.33897114,15.37665939,9.896658897,964100
1988-07-12,15.60278702,15.64047432,15.15053177,15.37665939,9.896658897,1277900
1988-07-13,15.45203495,15.75353813,15.26359558,15.75353813,10.13922882,906100
1988-07-14,15.67816257,15.71585083,15.11284447,15.26359558,9.823892593,4241700
1988-07-15,15.33897114,15.33897114,14.9620924,14.9620924,9.629839897,2572000
1988-07-18,15.03746796,15.15053177,14.88671684,14.9244051,9.605585098,1792900
1988-07-19,14.62290192,14.88671684,14.62290192,14.84902859,9.557069778,2305700
1988-07-20,14.88671684,14.9244051,14.66058922,14.77365303,9.508555412,3239000
1988-07-21,14.77365303,14.77365303,14.20833492,14.28371048,9.193219185,4206200
1988-07-22,14.17064667,14.35908604,13.86914349,14.24602222,9.16896534,3698400
1988-07-25,14.20833492,14.28371048,14.09527111,14.20833492,9.14470768,1435700
1988-07-26,14.28371048,14.39677429,14.24602222,14.39677429,9.265990257,1253300
1988-07-27,14.47214985,14.47214985,13.60532856,13.64301682,8.780864716,2323300
1988-07-28,13.68070412,14.13295937,13.64301682,13.94452,8.974914551,2191300
1988-07-29,14.09527111,14.54752541,14.05758286,14.47214985,9.314507484,1466200
1988-08-01,14.47214985,14.62290192,14.35908604,14.5098381,9.33876133,832400
1988-08-02,14.5098381,14.66058922,14.32139874,14.39677429,9.265990257,785300
1988-08-03,14.43446255,14.43446255,14.17064667,14.24602222,9.16896534,1130600
1988-08-04,14.28371048,14.35908604,14.05758286,14.09527111,9.071940422,1477200
1988-08-05,14.09527111,14.17064667,14.01989555,14.09527111,9.071940422,1348800
1988-08-08,14.05758286,14.17064667,13.94452,13.94452,8.974914551,827800
1988-08-09,13.86914349,13.9822073,13.5676403,13.64301682,8.780864716,1899100
1988-08-10,13.45457649,13.529953,13.11538601,13.15307426,8.465526581,2827800
1988-08-11,12.88925838,13.04001045,12.85157108,13.04001045,8.392758369,3544500
1988-08-12,12.96463394,13.07769775,12.70081902,12.92694664,8.319988251,2256300
1988-08-15,12.85157108,12.96463394,12.51237965,12.73850727,8.198703766,1791000
1988-08-16,12.5877552,13.11538601,12.5877552,12.96463394,8.34424305,1900100
1988-08-17,12.96463394,13.04001045,12.85157108,12.92694664,8.319988251,810200
1988-08-18,12.96463394,13.04001045,12.88925838,12.88925838,8.295730591,979700
1988-08-19,12.96463394,13.0023222,12.81388283,12.88925838,8.295730591,800600
1988-08-22,12.88925838,12.96463394,12.70081902,12.73850727,8.198703766,848700
1988-08-23,12.88925838,12.88925838,12.66313171,12.73850727,8.198703766,1127000
1988-08-24,12.73850727,13.0023222,12.73850727,12.96463394,8.34424305,1649000
1988-08-25,12.81388283,12.88925838,12.5500679,12.5500679,8.077421188,2569400
1988-08-26,12.43700409,12.70081902,12.39931583,12.70081902,8.174449921,2157800
1988-08-29,12.73850727,12.96463394,12.73850727,12.96463394,8.34424305,1720000
1988-08-30,12.96463394,13.07769775,12.88925838,12.96463394,8.34424305,1113000
1988-08-31,13.07769775,13.11538601,12.66313171,12.66313171,8.1501894,1523600
1988-09-01,12.66313171,12.66313171,12.36162853,12.36162853,7.956141949,1965400
1988-09-02,12.5877552,12.96463394,12.51237965,12.81388283,8.247217178,1744500
1988-09-06,12.81388283,12.81388283,12.5877552,12.73850727,8.198703766,1700400
1988-09-07,12.73850727,12.73850727,12.32394028,12.39931583,7.980392933,2874900
1988-09-08,12.24856472,12.39931583,12.13550091,12.36162853,7.956141949,5446300
1988-09-09,12.39931583,12.92694664,12.24856472,12.81388283,8.247217178,5100700
1988-09-12,12.73850727,12.88925838,12.66313171,12.73850727,8.302110672,1340600
1988-09-13,12.5877552,12.73850727,12.39931583,12.73850727,8.302110672,842100
1988-09-14,12.85157108,12.96463394,12.77619457,12.92694664,8.424922943,2341200
1988-09-15,12.92694664,12.96463394,12.81388283,12.81388283,8.351232529,1488100
1988-09-16,12.73850727,12.88925838,12.66313171,12.81388283,8.351232529,1583700
1988-09-19,12.81388283,13.07769775,12.70081902,13.0023222,8.474041939,1290100
1988-09-20,12.96463394,13.04001045,12.85157108,13.04001045,8.498613358,1692800
1988-09-21,13.22844982,13.22844982,13.07769775,13.11538601,8.547735214,894800
1988-09-22,13.11538601,13.37920094,13.07769775,13.26613712,8.645977974,2776700
1988-09-23,13.19076157,13.45457649,13.15307426,13.45457649,8.768792152,1317300
1988-09-26,13.45457649,13.529953,13.26613712,13.30382538,8.670545578,592600
1988-09-27,13.26613712,13.26613712,13.0023222,13.0023222,8.474041939,924000
1988-09-28,12.88925838,13.07769775,12.73850727,12.77619457,8.326675415,1433100
1988-09-29,12.85157108,13.19076157,12.73850727,13.19076157,8.596859932,1838700
1988-09-30,13.19076157,13.22844982,13.0023222,13.0023222,8.474041939,1592000
1988-10-03,12.88925838,12.88925838,12.47469139,12.5877552,8.20386219,2292400
1988-10-04,12.62544346,12.62544346,12.28625202,12.32394028,8.031921387,1477500
1988-10-05,12.24856472,12.24856472,11.98474884,12.06012535,7.859985352,4311700
1988-10-06,12.06012535,12.17318821,12.0224371,12.13550091,7.909111023,3646000
1988-10-07,12.17318821,12.21087646,11.98474884,12.13550091,7.909111023,4219100
1988-10-10,12.13550091,12.51237965,12.13550091,12.51237965,8.15473175,1634400
1988-10-11,12.51237965,12.85157108,12.43700409,12.85157108,8.375794411,1632400
1988-10-12,12.36162853,12.36162853,11.72093391,11.98474884,7.81085825,12619400
1988-10-13,11.90937328,12.13550091,11.87168598,11.90937328,7.761735439,3022800
1988-10-14,11.98474884,12.09781265,11.68324566,11.79630947,7.688044071,4156800
1988-10-17,11.75862217,11.98474884,11.72093391,11.87168598,7.737172604,2132600
1988-10-18,11.90937328,11.98474884,11.75862217,11.90937328,7.761735439,1340200
1988-10-19,11.98474884,12.06012535,11.75862217,11.90937328,7.761735439,3084200
1988-10-20,11.98474884,12.17318821,11.90937328,12.17318821,7.933673859,2207200
1988-10-21,11.98474884,12.21087646,11.90937328,12.06012535,7.859985352,1582000
1988-10-24,12.0224371,12.13550091,11.98474884,12.0224371,7.835420132,1788300
1988-10-25,11.98474884,12.09781265,11.98474884,12.06012535,7.859985352,2615800
1988-10-26,11.98474884,12.0224371,11.79630947,11.90937328,7.761735439,2546200
1988-10-27,11.79630947,11.83399773,11.34405518,11.5701828,7.540669918,3747200
1988-10-28,11.64555836,11.68324566,11.45711899,11.53249454,7.516110897,1486500
1988-10-31,11.5701828,11.75862217,11.5701828,11.6078701,7.565236092,1074200
1988-11-01,11.5701828,11.6078701,11.38174343,11.45711899,7.46698904,1969700
1988-11-02,11.45711899,11.6078701,11.41943073,11.53249454,7.516110897,1625100
1988-11-03,11.5701828,11.68324566,11.53249454,11.6078701,7.565236092,1948500
1988-11-04,11.53249454,11.90937328,11.53249454,11.75862217,7.663486004,2257000
1988-11-07,11.6078701,11.68324566,11.53249454,11.6078701,7.565236092,1253700
1988-11-08,11.68324566,11.75862217,11.6078701,11.64555836,7.589800358,1127000
1988-11-09,11.5701828,11.83399773,11.49480629,11.83399773,7.712606907,2581300
1988-11-10,11.79630947,11.79630947,11.49480629,11.53249454,7.516110897,1973400
1988-11-11,11.45711899,11.49480629,11.30636692,11.45711899,7.46698904,2242400
1988-11-14,11.6078701,11.6078701,11.19330311,11.23099136,7.319611549,1727600
1988-11-15,11.15561581,11.23099136,11.04255199,11.04255199,7.196796417,2244400
1988-11-16,11.08024025,11.08024025,10.81642437,10.89179993,7.098549366,2578700
1988-11-17,11.04255199,11.19330311,10.96717644,11.00486374,7.172237396,2327900
1988-11-18,11.11792755,11.30636692,11.04255199,11.30636692,7.368731022,1350800
1988-11-21,11.08024025,11.15561581,10.92948818,11.11792755,7.245920658,2724000
1988-11-22,11.08024025,11.26867962,11.04255199,11.19330311,7.295047283,2984000
1988-11-23,11.26867962,11.38174343,11.11792755,11.23099136,7.319611549,2195300
1988-11-25,11.11792755,11.11792755,11.00486374,11.08024025,7.221364498,581700
1988-11-28,11.04255199,11.19330311,10.96717644,11.15561581,7.270484447,1006900
1988-11-29,11.11792755,11.30636692,11.04255199,11.15561581,7.270484447,1153500
1988-11-30,11.19330311,11.41943073,11.19330311,11.34405518,7.393301964,1913700
1988-12-01,11.30636692,11.6078701,11.26867962,11.49480629,7.491549969,1914700
1988-12-02,11.38174343,11.90937328,11.38174343,11.90937328,7.761735439,3026800
1988-12-05,12.0224371,12.21087646,11.94706154,12.0224371,7.835420132,5516600
1988-12-06,11.98474884,12.21087646,11.90937328,12.17318821,7.933673859,1949800
1988-12-07,12.09781265,12.32394028,12.09781265,12.13550091,7.909111023,2161800
1988-12-08,12.13550091,12.28625202,12.0224371,12.13550091,7.909111023,2489100
1988-12-09,12.06012535,12.32394028,12.06012535,12.24856472,7.982798576,1125600
1988-12-12,12.21087646,12.24856472,11.94706154,12.0224371,7.959406376,1464300
1988-12-13,12.0224371,12.17318821,11.94706154,12.0224371,7.959406376,1982000
1988-12-14,11.98474884,12.21087646,11.94706154,11.98474884,7.934455872,2308400
1988-12-15,12.36162853,12.43700409,12.21087646,12.21087646,8.084163666,3057300
1988-12-16,12.17318821,12.28625202,12.13550091,12.24856472,8.109116554,1607500
1988-12-19,12.21087646,12.5500679,12.21087646,12.51237965,8.283771515,2099400
1988-12-20,12.73850727,12.77619457,12.47469139,12.47469139,8.258821487,2627800
1988-12-21,12.43700409,12.51237965,12.36162853,12.39931583,8.208917618,1351800
1988-12-22,12.28625202,12.36162853,12.17318821,12.17318821,8.059214592,1357800
1988-12-23,12.06012535,12.13550091,12.0224371,12.06012535,7.984359741,732300
1988-12-27,12.09781265,12.32394028,12.06012535,12.24856472,8.109116554,826800
1988-12-28,12.24856472,12.39931583,12.24856472,12.39931583,8.208917618,854000
1988-12-29,12.36162853,12.70081902,12.36162853,12.62544346,8.358625412,1386000
1988-12-30,12.73850727,12.77619457,12.62544346,12.66313171,8.383576393,1005900
1989-01-03,12.5500679,12.5877552,12.36162853,12.43700409,8.233869553,1055000
1989-01-04,12.43700409,12.81388283,12.39931583,12.70081902,8.408531189,2006200
1989-01-05,12.77619457,12.77619457,12.62544346,12.73850727,8.433481216,1243400
1989-01-06,12.70081902,12.77619457,12.5500679,12.62544346,8.358625412,1538900
1989-01-09,12.62544346,12.70081902,12.5500679,12.62544346,8.358625412,1395300
1989-01-10,12.62544346,12.70081902,12.47469139,12.66313171,8.383576393,1078200
1989-01-11,12.70081902,12.70081902,12.47469139,12.66313171,8.383576393,1443700
1989-01-12,12.5877552,12.77619457,12.43700409,12.73850727,8.433481216,1436100
1989-01-13,12.70081902,12.73850727,12.62544346,12.66313171,8.383576393,776400
1989-01-16,12.70081902,12.70081902,12.5500679,12.62544346,8.358625412,837400
1989-01-17,12.5877552,12.62544346,12.47469139,12.47469139,8.258821487,1335600
1989-01-18,12.47469139,12.73850727,12.36162853,12.66313171,8.383576393,1349200
1989-01-19,12.73850727,12.92694664,12.62544346,12.70081902,8.408531189,1649000
1989-01-20,12.62544346,13.0023222,12.51237965,12.96463394,8.583189011,2442400
1989-01-23,13.11538601,13.19076157,12.96463394,13.0023222,8.608133316,1224500
1989-01-24,12.92694664,13.07769775,12.88925838,13.0023222,8.608133316,990300
1989-01-25,13.07769775,13.30382538,13.04001045,13.19076157,8.732893944,3298100
1989-01-26,13.15307426,13.60532856,13.11538601,13.41688919,8.882598877,3576000
1989-01-27,13.49226475,13.49226475,13.04001045,13.15307426,8.707942009,2889400
1989-01-30,13.26613712,13.49226475,13.22844982,13.37920094,8.857652664,2006200
1989-01-31,13.49226475,13.5676403,13.34151363,13.5676403,8.98240757,1291800
1989-02-01,13.49226475,13.75607967,13.45457649,13.64301682,9.032305717,2779300
1989-02-02,13.71839237,13.79376793,13.49226475,13.79376793,9.132110596,2799300
1989-02-03,13.94452,14.24602222,13.86914349,14.13295937,9.356672287,3111700
1989-02-06,14.01989555,14.13295937,13.90683174,13.9822073,9.256863594,1651000
1989-02-07,13.94452,14.28371048,13.90683174,14.17064667,9.381624222,2712000
1989-02-08,14.13295937,14.13295937,13.79376793,13.83145618,9.157064438,3069900
1989-02-09,13.71839237,13.79376793,13.49226475,13.5676403,8.98240757,1955500
1989-02-10,13.41688919,13.529953,13.37920094,13.37920094,8.857652664,1930900
1989-02-13,13.34151363,13.529953,13.22844982,13.26613712,8.782791138,1773700
1989-02-14,13.529953,13.529953,13.37920094,13.49226475,8.932501793,1337600
1989-02-15,13.45457649,13.60532856,13.45457649,13.529953,8.957455635,1690800
1989-02-16,13.529953,13.60532856,13.49226475,13.49226475,8.932501793,1406900
1989-02-17,13.49226475,13.64301682,13.49226475,13.5676403,8.98240757,1420200
1989-02-21,13.49226475,13.5676403,13.26613712,13.37920094,8.857652664,1516000
1989-02-22,13.37920094,13.37920094,12.88925838,12.96463394,8.583189011,1369400
1989-02-23,12.81388283,13.0023222,12.77619457,12.92694664,8.558237076,1061300
1989-02-24,12.96463394,12.96463394,12.70081902,12.85157108,8.508331299,1095100
1989-02-27,12.77619457,12.81388283,12.66313171,12.66313171,8.383576393,1100400
1989-02-28,12.70081902,12.88925838,12.70081902,12.73850727,8.433481216,1311000
1989-03-01,12.81388283,12.85157108,12.66313171,12.70081902,8.408531189,1674900
1989-03-02,12.66313171,12.81388283,12.5877552,12.73850727,8.433481216,1124300
1989-03-03,12.70081902,13.07769775,12.70081902,12.73850727,8.433481216,1053300
1989-03-06,12.73850727,12.77619457,12.62544346,12.62544346,8.358625412,1056000
1989-03-07,12.66313171,12.73850727,12.5877552,12.73850727,8.433481216,1733300
1989-03-08,12.62544346,12.85157108,12.62544346,12.77619457,8.458436012,2399300
1989-03-09,13.0023222,13.07769775,12.92694664,13.0023222,8.608133316,1428100
1989-03-10,12.92694664,12.92694664,12.81388283,12.85157108,8.508331299,1207900
1989-03-13,12.81388283,12.92694664,12.81388283,12.85157108,8.636552811,1008600
1989-03-14,12.88925838,12.92694664,12.62544346,12.70081902,8.53524971,1034800
1989-03-15,12.70081902,12.70081902,12.28625202,12.43700409,8.35795784,2405900
1989-03-16,12.32394028,12.47469139,12.09781265,12.24856472,8.231322289,4587600
1989-03-17,11.98474884,12.21087646,11.98474884,12.13550091,8.155340195,1824500
1989-03-20,12.06012535,12.09781265,11.90937328,11.98474884,8.054029465,1324000
1989-03-21,12.09781265,12.13550091,12.0224371,12.0224371,8.07935524,1043400
1989-03-22,11.94706154,12.0224371,11.90937328,12.0224371,8.07935524,1090800
1989-03-23,12.0224371,12.13550091,11.94706154,12.0224371,8.07935524,1169400
1989-03-27,12.0224371,12.13550091,12.0224371,12.06012535,8.104685783,758500
1989-03-28,12.21087646,12.36162853,12.13550091,12.21087646,8.205993652,988300
1989-03-29,12.17318821,12.32394028,12.09781265,12.32394028,8.281973839,879900
1989-03-30,12.28625202,12.43700409,12.28625202,12.39931583,8.332627296,909700
1989-03-31,12.47469139,12.47469139,12.32394028,12.47469139,8.383285522,2459900
1989-04-03,12.39931583,12.77619457,12.39931583,12.73850727,8.560575485,1024800
1989-04-04,12.73850727,12.96463394,12.70081902,12.77619457,8.585907936,2168400
1989-04-05,12.77619457,12.88925838,12.62544346,12.66313171,8.509917259,1606600
1989-04-06,12.5877552,12.85157108,12.5500679,12.77619457,8.585907936,1125300
1989-04-07,12.85157108,13.11538601,12.85157108,13.04001045,8.763194084,1614500
1989-04-10,13.0023222,13.19076157,12.96463394,13.04001045,8.763194084,920300
1989-04-11,13.07769775,13.49226475,13.07769775,13.37920094,8.991138458,2288500
1989-04-12,13.37920094,13.75607967,13.34151363,13.68070412,9.193750381,3426800
1989-04-13,13.79376793,13.86914349,13.60532856,13.60532856,9.14309597,2917000
1989-04-14,13.79376793,13.83145618,13.68070412,13.83145618,9.295063972,2094800
1989-04-17,13.71839237,13.94452,13.71839237,13.86914349,9.320391655,2092800
1989-04-18,14.01989555,14.09527111,13.94452,14.09527111,9.472348213,2463300
1989-04-19,14.01989555,14.13295937,13.9822073,14.05758286,9.447026253,1412900
1989-04-20,14.01989555,14.09527111,13.75607967,13.90683174,9.34571743,1199600
1989-04-21,13.86914349,13.86914349,13.75607967,13.83145618,9.295063972,843400
1989-04-24,13.64301682,13.79376793,13.64301682,13.71839237,9.219079018,881500
1989-04-25,13.71839237,13.83145618,13.64301682,13.71839237,9.219079018,1053000
1989-04-26,13.75607967,13.86914349,13.68070412,13.86914349,9.320391655,758800
1989-04-27,13.86914349,14.05758286,13.86914349,13.90683174,9.34571743,1078500
1989-04-28,13.86914349,13.90683174,13.71839237,13.79376793,9.26973629,597900
1989-05-01,13.5676403,13.75607967,13.5676403,13.75607967,9.244411469,682200
1989-05-02,13.71839237,13.79376793,13.64301682,13.68070412,9.193750381,770400
1989-05-03,13.64301682,13.71839237,13.5676403,13.64301682,9.168424606,1332600
1989-05-04,13.60532856,14.01989555,13.5676403,13.94452,9.371040344,1361500
1989-05-05,14.09527111,14.47214985,14.09527111,14.17064667,9.523005486,3721000
1989-05-08,14.09527111,14.32139874,14.01989555,14.09527111,9.472348213,2568700
1989-05-09,14.20833492,14.35908604,14.17064667,14.35908604,9.649640083,2399600
1989-05-10,14.43446255,14.43446255,14.17064667,14.43446255,9.700296402,2067200
1989-05-11,14.47214985,14.66058922,14.39677429,14.58521366,9.801608086,3247000
1989-05-12,15.07515621,15.30128384,14.88671684,15.26359558,10.25749493,6033000
1989-05-15,15.45203495,15.45203495,15.11284447,15.22590828,10.23216248,2851000
1989-05-16,15.18822002,15.22590828,14.9620924,15.11284447,10.1561861,3722000
1989-05-17,15.18822002,15.52741051,14.99978065,15.45203495,10.38412571,2305400
1989-05-18,15.41434765,15.64047432,15.37665939,15.56509876,10.4601059,2985000
1989-05-19,15.67816257,15.86660194,15.60278702,15.86660194,10.66272736,3170700
1989-05-22,15.9042902,16.01735306,15.67816257,15.79122639,10.61207104,1944900
1989-05-23,15.60278702,15.75353813,15.56509876,15.64047432,10.51076412,1608500
1989-05-24,15.52741051,15.56509876,15.22590828,15.52741051,10.43478489,2075900
1989-05-25,15.52741051,15.75353813,15.48972321,15.67816257,10.5360899,1133900
1989-05-26,15.67816257,16.3942318,15.64047432,16.3942318,11.01730633,3037700
1989-05-30,16.50729561,16.62035942,16.28116798,16.50729561,11.09328365,3186000
1989-05-31,16.95955086,17.11030197,16.88417435,16.99723816,11.42254448,5538500
1989-06-01,17.03492737,17.93943596,16.99723816,17.78868484,11.95441246,5551100
1989-06-02,17.90174866,18.20325089,17.48718071,17.71330833,11.90375328,4816100
1989-06-05,17.48718071,17.60024452,16.95955086,16.95955086,11.39721298,3338600
1989-06-06,16.92186356,17.26105309,16.80879974,17.18567848,11.54917717,5028100
1989-06-07,17.48718071,17.56255722,17.03492737,17.07261467,11.47319221,3559400
1989-06-08,17.07261467,17.14799118,16.65804672,16.99723816,11.42254448,2666600
1989-06-09,16.84648705,16.95955086,16.73342323,16.84648705,11.32123184,2076900
1989-06-12,16.62035942,16.62035942,16.43192101,16.50729561,11.22036171,2497100
1989-06-13,16.13041687,16.50729561,16.01735306,16.43192101,11.16913414,3889400
1989-06-14,16.50729561,17.03492737,16.35654449,16.84648705,11.45092487,4902400
1989-06-15,16.84648705,16.84648705,16.3942318,16.69573593,11.34845257,2733200
1989-06-16,16.58267212,16.80879974,16.54498482,16.69573593,11.34845257,2465900
1989-06-19,16.62035942,16.65804672,16.43192101,16.62035942,11.29722023,843700
1989-06-20,16.54498482,16.54498482,16.16810417,16.20579338,11.01543045,2082200
1989-06-21,16.05504227,16.35654449,16.01735306,16.13041687,10.96419621,1884200
1989-06-22,16.13041687,16.73342323,16.13041687,16.73342323,11.37407398,2673200
1989-06-23,17.03492737,17.07261467,16.65804672,16.99723816,11.55339432,2224100
1989-06-26,16.99723816,16.99723816,16.69573593,16.73342323,11.37407398,672900
1989-06-27,16.80879974,16.84648705,16.35654449,16.3942318,11.14351463,4590300
1989-06-28,16.3942318,16.65804672,16.13041687,16.20579338,11.01543045,3156500
1989-06-29,16.28116798,16.43192101,16.01735306,16.09272957,10.93858051,2808500
1989-06-30,16.01735306,16.13041687,15.67816257,15.86660194,10.78487492,1860000
1989-07-03,15.9042902,15.97966576,15.82891369,15.82891369,10.75925446,452700
1989-07-05,15.71585083,15.71585083,15.37665939,15.48972321,10.52870274,1810900
1989-07-06,15.56509876,15.82891369,15.52741051,15.82891369,10.75925446,2158500
1989-07-07,15.86660194,16.3942318,15.86660194,16.20579338,11.01543045,1768700
1989-07-10,16.28116798,16.43192101,16.24348068,16.31885719,11.0922823,1246400
1989-07-11,16.3942318,16.3942318,16.16810417,16.16810417,10.98980999,1372400
1989-07-12,16.24348068,16.28116798,16.13041687,16.16810417,10.98980999,1427500
1989-07-13,16.20579338,16.20579338,15.97966576,16.13041687,10.96419621,1375400
1989-07-14,16.05504227,16.43192101,16.01735306,16.3942318,11.14351463,2538200
1989-07-17,16.50729561,16.99723816,16.50729561,16.95955086,11.52777195,3274200
1989-07-18,16.92186356,16.99723816,16.77111053,16.77111053,11.39969063,1734200
1989-07-19,16.84648705,17.18567848,16.80879974,17.18567848,11.68147659,2463300
1989-07-20,17.14799118,17.14799118,16.95955086,17.03492737,11.57901001,1763800
1989-07-21,16.95955086,16.99723816,16.80879974,16.84648705,11.45092487,926000
1989-07-24,16.84648705,16.84648705,16.62035942,16.62035942,11.29722023,944200
1989-07-25,16.65804672,16.73342323,16.20579338,16.20579338,11.01543045,1362100
1989-07-26,16.16810417,16.73342323,16.09272957,16.65804672,11.32284164,1741500
1989-07-27,16.69573593,17.03492737,16.69573593,16.95955086,11.52777195,1914000
1989-07-28,17.03492737,17.18567848,16.95955086,17.07261467,11.60462379,1062600
1989-07-31,17.14799118,17.18567848,16.95955086,17.14799118,11.6558609,1669200
1989-08-01,17.18567848,17.26105309,16.88417435,16.95955086,11.52777195,3053600
1989-08-02,16.88417435,16.92186356,16.69573593,16.77111053,11.39969063,1235400
1989-08-03,16.73342323,17.3364296,16.69573593,17.29874229,11.75832939,1982300
1989-08-04,17.14799118,17.93943596,17.14799118,17.78868484,12.09135532,3310400
1989-08-07,17.78868484,18.46706581,17.78868484,18.46706581,12.55246735,3673500
1989-08-08,18.39169121,18.42937851,18.01481247,18.05249977,12.27067757,2407900
